@relation 'gesture-weka.filters.unsupervised.attribute.Remove-R31_gesture-weka.filters.unsupervised.attribute.Remove-V-R3,7-11,12-26,27-30,357'

@attribute ratio numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingerDirection_f1_x numeric
@attribute fingerDirection_f1_y numeric
@attribute fingerDirection_f1_z numeric
@attribute fingerDirection_f2_x numeric
@attribute fingerDirection_f2_y numeric
@attribute fingerDirection_f2_z numeric
@attribute fingerDirection_f3_x numeric
@attribute fingerDirection_f3_y numeric
@attribute fingerDirection_f3_z numeric
@attribute fingerDirection_f4_x numeric
@attribute fingerDirection_f4_y numeric
@attribute fingerDirection_f4_z numeric
@attribute fingerDirection_f5_x numeric
@attribute fingerDirection_f5_y numeric
@attribute fingerDirection_f5_z numeric
@attribute fingerAngle_1 numeric
@attribute fingerAngle_2 numeric
@attribute fingerAngle_3 numeric
@attribute fingerAngle_4 numeric
@attribute class {G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24}

@data
0,51.731747,50.886055,52.787636,54.97776,48.059711,0.113602,0.344966,-0.931715,0.166534,-0.917666,0.36077,0.0018,-0.901364,0.433058,-0.249634,-0.938067,0.240236,-0.355479,-0.905422,0.232046,0,0,0,0,G12
0,51.806469,48.807919,51.495544,54.954475,48.234344,0.087373,0.355252,-0.930678,0.191598,-0.885355,0.423599,0.020528,-0.886403,0.46246,-0.23996,-0.942762,0.231556,-0.334662,-0.916201,0.220402,0,0,0,0,G12
0,50.83844,48.796223,50.894215,51.117989,46.165874,0.232774,0.316616,-0.919549,0.198674,-0.895663,0.39789,0.031375,-0.895353,0.44425,-0.188722,-0.924049,0.332442,-0.26836,-0.909112,0.318588,0,0,0,0,G12
0,49.672134,48.59914,50.361259,48.17786,44.967548,0.331685,0.278866,-0.901232,0.201544,-0.900587,0.385127,0.038721,-0.899213,0.435794,-0.162145,-0.906057,0.390859,-0.235747,-0.913245,0.332275,0,0,0,0,G12
1,1,0.687922,0.703243,0.650388,0.571889,-0.320556,0.518092,-0.792984,0.113089,-0.928981,0.352428,-0.205304,-0.856182,0.474133,-0.351006,-0.801169,0.484689,-0.581812,-0.643403,0.497521,0,0,0,0,G13
0,67.158195,46.134998,45.725025,41.729259,38.318474,-0.199996,0.298288,-0.933288,0.003271,-0.885259,0.465086,-0.164923,-0.850547,0.49937,-0.326882,-0.794788,0.511333,-0.523595,-0.689071,0.501029,0,0,0,0,G13
0,66.043121,50.587055,49.826252,45.25613,40.477978,-0.224253,0.242825,-0.943794,0.01181,-0.969643,0.244239,-0.242667,-0.904688,0.350217,-0.397562,-0.847704,0.351201,-0.630643,-0.681817,0.370695,0,0,0,0,G13
0,62.725452,51.905491,51.127346,46.421692,42.366531,-0.259831,0.242035,-0.93483,-0.022865,-0.976519,0.214215,-0.275435,-0.907536,0.31704,-0.416761,-0.851673,0.317748,-0.604453,-0.730032,0.318889,0,0,0,0,G13
0,59.247726,52.299339,51.548222,46.513561,42.920322,-0.32162,0.224266,-0.919927,-0.012135,-0.969151,0.24617,-0.221123,-0.927279,0.302089,-0.356716,-0.883336,0.30409,-0.528932,-0.795996,0.294315,0,0,0,0,G13
0,60.433998,42.232643,41.870285,51.479187,44.225452,0.172569,0.1939,-0.965724,0.125148,-0.871903,0.473416,-0.045937,-0.851809,0.521835,-0.321588,-0.891354,0.319482,-0.486187,-0.813266,0.31972,0,0,0,0,G13
0,65.536095,42.564098,42.677261,54.392143,45.8894,-0.063423,0.290681,-0.954716,0.165089,-0.896986,0.410076,-0.094078,-0.867852,0.487835,-0.352587,-0.895832,0.270495,-0.52675,-0.804737,0.27374,0,0,0,0,G13
0,69.216606,42.562454,42.716274,57.22205,47.413784,-0.095223,0.313658,-0.944749,0.18222,-0.907403,0.378704,-0.112864,-0.866158,0.48686,-0.385414,-0.897066,0.216168,-0.577218,-0.78657,0.219379,0,0,0,0,G13
0,67.763855,41.707012,42.345917,58.451221,47.504574,-0.202312,0.412546,-0.888187,0.167403,-0.903386,0.394803,-0.155998,-0.849178,0.504541,-0.435174,-0.87829,0.198067,-0.654121,-0.7292,0.200978,0,0,0,0,G13
1,1,0.643658,0.654959,0.887157,0.710721,-0.316804,0.529018,-0.787258,0.096085,-0.933153,0.3464,-0.243646,-0.857536,0.453066,-0.499572,-0.84827,0.175686,-0.725899,-0.663236,0.182179,0,0,0,0,G13
0,57.670753,37.75853,38.640743,55.811199,50.155922,-0.555904,0.605635,-0.569366,0.353097,-0.923946,-0.147123,0.278534,-0.959213,0.048269,-0.461087,-0.885585,-0.056023,-0.564615,-0.825331,-0.006202,0,0,0,0,G14
0,56.996708,37.704601,39.490738,55.519966,48.445827,-0.663817,0.464584,-0.586097,0.437751,-0.898602,-0.029794,0.343222,-0.925955,0.157501,-0.364331,-0.926933,0.089766,-0.43287,-0.885326,0.169772,0,0,0,0,G14
0,56.118961,37.644154,38.903904,56.633759,48.789326,-0.597931,0.528655,-0.602497,0.389331,-0.920149,-0.0418,0.308058,-0.942735,0.127869,-0.432299,-0.900678,0.043553,-0.483375,-0.864685,0.136634,0,0,0,0,G14
0,61.445999,44.779423,43.768185,54.568371,48.019218,-0.635854,0.219015,-0.740082,0.260567,-0.948684,0.179175,0.167623,-0.916513,0.36319,-0.401107,-0.890762,0.213672,-0.484258,-0.835269,0.260423,0,0,0,0,G14
0,57.51701,37.590656,38.99897,54.252544,48.301239,-0.538335,0.635841,-0.553084,0.324313,-0.933623,-0.152215,0.233404,-0.972291,0.013127,-0.442881,-0.895458,-0.044861,-0.535368,-0.844026,0.031655,0,0,0,0,G14
0,59.406704,40.975464,40.929005,55.541519,48.958519,-0.644562,0.452454,-0.6163,0.294528,-0.955586,0.010416,0.260991,-0.944746,0.198342,-0.36844,-0.911866,0.180977,-0.460182,-0.85116,0.252507,0,0,0,0,G14
0,59.986752,42.416569,42.946022,61.525616,53.084518,-0.61694,0.376997,-0.690839,0.305318,-0.949873,0.067253,0.197675,-0.950925,0.238047,-0.503281,-0.862592,0.051407,-0.59348,-0.798997,0.096877,0,0,0,0,G14
0,59.296776,40.186378,41.327843,61.204403,52.718536,-0.66565,0.345241,-0.661603,0.413407,-0.904697,0.103046,0.315166,-0.907913,0.276341,-0.454323,-0.88371,0.112459,-0.536219,-0.827637,0.16579,0,0,0,0,G14
0,57.234322,40.116989,41.538322,59.27861,51.219402,-0.618425,0.421671,-0.663133,0.393859,-0.91915,-0.00613,0.283167,-0.940095,0.189836,-0.417014,-0.907972,0.041058,-0.491778,-0.864253,0.105932,0,0,0,0,G14
0,56.694592,38.439594,40.985817,59.25544,51.251392,-0.566052,0.60635,-0.558503,0.341898,-0.929743,-0.136688,0.206798,-0.977311,0.045808,-0.513921,-0.85331,-0.088024,-0.596804,-0.802133,-0.020186,0,0,0,0,G14
1,0.537856,1,0.770191,0.478635,0.384291,-0.660637,-0.216426,-0.718831,-0.947402,-0.257842,-0.189598,-0.164718,-0.934461,0.315676,0.43479,-0.551598,0.711827,0.178866,-0.425583,0.887066,0,0,0,0,G15
1,0.589192,1,0.50277,0.448693,0.415147,-0.632175,0.003192,-0.774819,-0.864452,-0.422869,-0.271853,0.447461,-0.724569,0.524194,0.42336,-0.614826,0.665398,0.324581,-0.618725,0.715421,0,0,0,0,G15
1,0.568604,1,0.475586,0.427266,0.393781,-0.6093,-0.379137,-0.696425,-0.940957,-0.307948,-0.140594,0.501678,-0.445133,0.741738,0.479204,-0.278451,0.832363,0.366448,-0.270887,0.890133,0,0,0,0,G15
1,0.561359,1,0.48237,0.436589,0.396062,-0.611641,-0.455407,-0.646915,-0.933536,-0.346822,-0.090694,0.525746,-0.405691,0.747667,0.487226,-0.243862,0.838536,0.378152,-0.214871,0.900462,0,0,0,0,G15
1,0.512707,1,0.487037,0.429523,0.385887,-0.660444,-0.208176,-0.721441,-0.951256,-0.231814,-0.203407,0.526703,-0.556646,0.64244,0.503707,-0.387568,0.772056,0.372447,-0.381292,0.846109,0,0,0,0,G15
1,0.52158,1,0.747183,0.440928,0.386032,-0.65458,-0.199551,-0.729181,-0.94418,-0.257878,-0.204993,-0.160455,-0.93197,0.325093,0.489071,-0.43615,0.755369,0.345566,-0.393428,0.851938,0,0,0,0,G15
1,0.522381,1,0.745254,0.441236,0.384679,-0.65695,-0.22102,-0.72081,-0.944733,-0.260758,-0.198709,-0.119926,-0.925569,0.359083,0.498484,-0.414418,0.761427,0.352537,-0.366371,0.861098,0,0,0,0,G15
1,0.530898,1,0.768093,0.44859,0.382903,-0.651935,-0.211249,-0.728255,-0.944617,-0.259299,-0.201154,-0.178973,-0.933114,0.311877,0.478138,-0.462602,0.746581,0.315608,-0.386936,0.866413,0,0,0,0,G15
1,0.53324,1,0.775408,0.457332,0.379213,-0.651497,-0.210415,-0.728887,-0.944754,-0.260708,-0.198675,-0.198754,-0.931913,0.303374,0.471356,-0.492897,0.731352,0.26774,-0.38606,0.882764,0,0,0,0,G15
1,0.532119,1,0.78203,0.461308,0.376313,-0.649772,-0.228252,-0.72505,-0.944232,-0.261211,-0.200487,-0.211619,-0.930426,0.299207,0.464462,-0.497447,0.732682,0.240108,-0.3727,0.89635,0,0,0,0,G15
1,0.731915,1,0.824642,0.758456,0.615229,0.407939,-0.846904,-0.341087,0.329856,-0.897773,0.291889,-0.304084,-0.436676,0.846668,-0.385762,-0.504625,0.772361,-0.487207,-0.5814,0.651616,0,0,0,0,G16
0.02375,0.915082,1.144428,0.924432,0.845243,0.68655,0.251551,-0.948236,-0.19383,0.167651,-0.86483,0.473246,-0.489906,-0.232254,0.840268,-0.589715,-0.275149,0.759295,-0.672348,-0.455289,0.583661,0.485036,0,0,0,G16
0.023407,0.897123,1.163153,0.950221,0.861793,0.701251,0.231294,-0.940641,-0.248388,0.268223,-0.88334,0.384403,-0.420046,-0.338198,0.84213,-0.527376,-0.362615,0.768365,-0.615424,-0.511796,0.599431,0.489149,0,0,0,G16
0.024007,0.90776,1.149579,0.924425,0.846094,0.686821,0.26038,-0.946785,-0.189212,0.152706,-0.872859,0.463464,-0.513009,-0.222378,0.829078,-0.610153,-0.267566,0.745736,-0.691764,-0.445941,0.567978,0.476657,0,0,0,G16
0.0229,0.926178,1.138171,0.897625,0.837341,0.681006,0.216913,-0.951155,-0.219665,0.221687,-0.888855,0.400989,-0.50802,-0.23701,0.828096,-0.578251,-0.34635,0.738693,-0.656538,-0.512797,0.55317,0.503396,0,0,0,G16
0.02298,0.920939,1.142368,0.901479,0.837468,0.680656,0.226552,-0.950749,-0.211542,0.228268,-0.891913,0.390365,-0.492551,-0.241915,0.835984,-0.568886,-0.339162,0.749225,-0.650702,-0.506829,0.56543,0.49966,0,0,0,G16
0.023379,0.930052,1.131685,0.912091,0.835817,0.677413,0.237077,-0.943771,-0.230413,0.222207,-0.870951,0.438256,-0.448449,-0.28424,0.847409,-0.54853,-0.338941,0.764352,-0.633998,-0.510777,0.58065,0.493084,0,0,0,G16
0.023026,0.910298,1.15145,0.911343,0.834817,0.676058,0.239624,-0.960357,-0.142461,0.152841,-0.858223,0.489992,-0.527252,-0.164107,0.833711,-0.622882,-0.224401,0.749441,-0.702532,-0.396908,0.590689,0.494176,0,0,0,G16
0.023209,0.903604,1.156641,0.910671,0.837997,0.682033,0.247798,-0.953256,-0.172914,0.171927,-0.869848,0.462391,-0.514289,-0.166353,0.841328,-0.605107,-0.237109,0.760016,-0.679145,-0.41236,0.607225,0.488626,0,0,0,G16
0.023791,0.917571,1.140788,0.917925,0.838399,0.68867,0.223072,-0.966769,-0.124887,0.088181,-0.854042,0.512676,-0.589258,-0.19071,0.785114,-0.682245,-0.232685,0.693109,-0.727935,-0.446143,0.520641,0.480273,0,0,0,G16
0.090248,0.519669,0.956737,1.044939,0.648756,0.553384,0.372927,0.245469,-0.894802,0.053984,0.534222,-0.843619,-0.19531,0.625125,-0.755693,-0.33079,-0.898298,-0.289202,-0.508045,-0.74562,-0.431208,0.081939,0,0,0,G17
0.073121,0.554383,0.961595,1.042318,0.59006,0.491067,0.429932,0.353,-0.830993,0.104271,0.605229,-0.789193,-0.003337,0.602495,-0.798116,-0.269488,-0.950262,-0.156138,-0.423432,-0.889328,-0.172632,0.125102,0,0,0,G17
0.095056,0.523423,0.956894,1.044452,0.626002,0.531351,0.399034,0.260684,-0.879099,0.067973,0.560194,-0.825568,-0.169715,0.64131,-0.748277,-0.333588,-0.920666,-0.202716,-0.516519,-0.786193,-0.339277,0.073419,0,0,0,G17
0.082865,0.535632,0.958547,1.043933,0.598449,0.508194,0.452483,0.218161,-0.864676,0.074365,0.556946,-0.827213,-0.067601,0.608313,-0.790813,-0.335061,-0.938013,-0.088692,-0.490651,-0.853061,-0.177619,0.099636,0,0,0,G17
0.057834,0.544626,0.9674,1.040196,0.556676,0.472138,0.473538,0.23358,-0.849236,0.035106,0.610689,-0.791092,-0.037499,0.540891,-0.840256,-0.311925,-0.949098,-0.043757,-0.462156,-0.884705,-0.060906,0.174151,0,0,0,G17
0.090224,0.527895,0.956731,1.044947,0.673276,0.565478,0.402013,0.34554,-0.847932,0.019407,0.648251,-0.761179,-0.230267,0.718396,-0.656418,-0.318099,-0.811958,-0.489426,-0.486205,-0.670297,-0.56063,0.081977,0,0,0,G17
0.090232,0.528017,0.956733,1.044944,0.689102,0.578812,0.374452,0.33085,-0.866212,0.017877,0.624103,-0.781137,-0.23083,0.698614,-0.677242,-0.323179,-0.788844,-0.522763,-0.495521,-0.635819,-0.591771,0.081964,0,0,0,G17
0.090238,0.517414,0.956735,1.044942,0.691336,0.584612,0.320453,0.268918,-0.908291,-0.022364,0.549596,-0.835131,-0.269729,0.627359,-0.730525,-0.317692,-0.835818,-0.44775,-0.490158,-0.682943,-0.541603,0.081955,0,0,0,G17
0.090242,0.517586,0.956736,1.044941,0.691682,0.58474,0.327885,0.271216,-0.904949,-0.024046,0.553597,-0.832437,-0.271774,0.62983,-0.727635,-0.314436,-0.831395,-0.458161,-0.487156,-0.680105,-0.547847,0.081949,0,0,0,G17
0.090245,0.517995,0.956737,1.04494,0.670894,0.566114,0.361255,0.25439,-0.897096,0.034152,0.542876,-0.839118,-0.21435,0.630653,-0.745876,-0.330401,-0.85881,-0.39151,-0.510501,-0.706874,-0.48961,0.081943,0,0,0,G17
0,68.050888,48.969517,48.130623,44.115681,36.87772,0.161439,0.538959,-0.826717,0.163252,-0.980222,-0.111868,0.01492,-0.996969,-0.076355,-0.213037,-0.97034,-0.114258,-0.54306,-0.83331,-0.10334,0,0,0,0,G18
0,66.799614,50.563641,49.616482,43.01749,38.022835,0.067995,0.592647,-0.802587,0.187879,-0.971018,-0.147734,0.035214,-0.994681,-0.0968,-0.122897,-0.981466,-0.147043,-0.457458,-0.874575,-0.160781,0,0,0,0,G18
0,67.825958,50.197987,48.058285,42.997013,38.982838,0.071283,0.601734,-0.795509,0.262696,-0.919566,-0.292214,0.006009,-0.978196,-0.207599,-0.139087,-0.967755,-0.210011,-0.419268,-0.88376,-0.207803,0,0,0,0,G18
0,67.039139,47.59359,45.10741,40.402931,37.863281,0.070957,0.597956,-0.798382,0.256144,-0.942797,-0.213363,0.072138,-0.985016,-0.156649,-0.100762,-0.984414,-0.144136,-0.376061,-0.911395,-0.167144,0,0,0,0,G18
0,68.081703,45.614388,42.806576,39.981274,37.38118,0.014447,0.604106,-0.796773,0.248352,-0.96159,-0.116905,0.11819,-0.991588,-0.052774,-0.053267,-0.99499,-0.084602,-0.299777,-0.949518,-0.092468,0,0,0,0,G18
0,67.439171,45.988934,44.738552,41.032391,37.631256,-0.067324,0.582896,-0.809753,0.238456,-0.966312,-0.09685,0.111265,-0.99137,-0.069327,-0.056781,-0.995011,-0.082032,-0.348238,-0.933178,-0.088939,0,0,0,0,G18
0,67.849396,46.156746,45.845928,41.444534,37.634762,-0.07722,0.564042,-0.822127,0.213123,-0.972513,-0.093798,0.079395,-0.993336,-0.083548,-0.082294,-0.994054,-0.071305,-0.384774,-0.920381,-0.069622,0,0,0,0,G18
0,67.412613,47.107296,45.620594,38.849514,33.515423,0.01981,0.510635,-0.859569,0.170031,-0.977006,-0.12864,0.037186,-0.99628,-0.077742,-0.131501,-0.98759,0.085863,-0.503531,-0.85725,0.107606,0,0,0,0,G18
0,67.462265,44.507648,42.105263,38.839787,33.082531,0.105783,0.474389,-0.873936,0.158732,-0.985428,0.061118,0.021107,-0.989568,0.142509,-0.175851,-0.97193,0.156296,-0.516595,-0.842686,0.151689,0,0,0,0,G18
0,65.388771,44.093185,42.603035,39.549171,33.231762,0.151347,0.494657,-0.855809,0.169044,-0.982205,0.081841,0.059465,-0.989231,0.133735,-0.175881,-0.97584,0.129622,-0.505777,-0.852205,0.133927,0,0,0,0,G18
0,55.30822,54.381268,52.098614,46.961044,40.924644,-0.04573,0.313393,-0.948522,-0.142284,-0.986539,-0.080594,-0.246836,-0.967577,0.053549,-0.328295,-0.937484,0.115522,-0.454004,-0.86632,0.208256,0,0,0,0,G19
0,68.749008,47.408962,62.52095,58.058708,49.286674,0.012008,0.291246,-0.956573,-0.135826,-0.990717,-0.005647,-0.487238,-0.840312,-0.237646,-0.584095,-0.780145,-0.22407,-0.69899,-0.697135,-0.159422,0,0,0,0,G19
0,69.483208,47.419052,63.223717,58.004379,49.419994,0.034038,0.244787,-0.968979,-0.164947,-0.986055,0.022099,-0.513336,-0.829098,-0.221548,-0.603141,-0.774892,-0.18911,-0.712245,-0.687208,-0.143012,0,0,0,0,G19
0,69.028252,47.425835,62.866016,58.161373,49.380371,0.000151,0.324017,-0.946051,-0.169211,-0.982545,-0.077288,-0.525826,-0.810592,-0.257774,-0.616964,-0.754751,-0.222948,-0.731271,-0.666811,-0.143547,0,0,0,0,G19
0,67.798256,47.431892,59.409412,55.230267,47.020924,0.120991,0.258466,-0.958413,-0.167929,-0.985285,-0.031842,-0.460191,-0.869032,-0.181678,-0.559708,-0.812348,-0.163758,-0.672182,-0.735998,-0.080493,0,0,0,0,G19
0,67.392754,47.435921,54.400967,51.913837,45.555588,0.176473,0.204624,-0.962801,-0.191413,-0.981504,-0.003221,-0.399558,-0.915361,-0.049685,-0.5411,-0.839668,-0.046564,-0.633094,-0.773997,-0.011027,0,0,0,0,G19
0,65.226135,47.438633,51.699993,47.619534,42.7099,0.173959,0.212021,-0.961658,-0.187533,-0.982254,-0.003043,-0.360815,-0.932588,-0.009604,-0.481367,-0.875344,0.045377,-0.590843,-0.802963,0.078458,0,0,0,0,G19
0,66.895088,47.441761,58.319904,52.516216,46.02977,0.008065,0.252705,-0.96751,-0.070841,-0.997427,0.011021,-0.383671,-0.912764,-0.14021,-0.485631,-0.872126,-0.05965,-0.593003,-0.804537,-0.032673,0,0,0,0,G19
0,68.400673,47.443539,61.198975,56.840004,48.812428,0.032829,0.218331,-0.975322,-0.144649,-0.988607,0.04162,-0.481292,-0.861094,-0.163937,-0.593608,-0.793356,-0.134965,-0.696839,-0.7088,-0.109624,0,0,0,0,G19
0,56.800766,54.108379,52.465427,46.925926,42.048527,0.060012,0.262426,-0.963084,-0.187414,-0.978377,-0.087495,-0.304364,-0.952146,0.027946,-0.357928,-0.924653,0.130018,-0.481723,-0.860848,0.16396,0,0,0,0,G19
0.03443,0.434645,0.963501,1.054209,0.537783,0.453004,0.488707,0.132415,-0.862341,0.12676,0.828965,-0.544746,0.18994,0.847692,-0.495319,-0.26253,-0.954867,0.138946,-0.448881,-0.890379,0.075705,0.265449,0,0,0,G20
0.054527,0.415747,0.954691,1.050712,0.532998,0.443967,0.543687,0.244484,-0.80289,0.13897,0.900389,-0.412295,0.054952,0.914637,-0.400524,-0.247955,-0.96867,-0.014029,-0.41286,-0.910578,-0.019876,0.147013,0,0,0,G20
0.048317,0.449037,0.95618,1.051409,0.530088,0.447134,0.489398,0.17731,-0.853845,0.13448,0.858075,-0.495603,0.082905,0.882803,-0.46237,-0.265293,-0.959708,0.092633,-0.428958,-0.901841,0.051754,0.174152,0,0,0,G20
0.043943,0.442447,0.95769,1.052047,0.529624,0.44751,0.522031,0.171876,-0.83543,0.136333,0.864106,-0.484493,0.115552,0.882665,-0.455577,-0.262159,-0.961355,0.084073,-0.424179,-0.904721,0.039389,0.197171,0,0,0,G20
0.042737,0.427664,0.958187,1.052264,0.530461,0.448192,0.54781,0.196491,-0.813201,0.146247,0.879447,-0.452974,0.136656,0.888572,-0.437911,-0.259845,-0.965006,0.035269,-0.413535,-0.910475,0.004911,0.204244,0,0,0,G20
0.042696,0.42597,0.9581,1.052366,0.53065,0.449167,0.539903,0.199334,-0.817784,0.140367,0.874604,-0.464074,0.131919,0.882442,-0.451545,-0.252638,-0.966581,0.043533,-0.399616,-0.916537,0.016322,0.204398,0,0,0,G20
0.042771,0.429286,0.958064,1.052356,0.53028,0.449093,0.531117,0.186449,-0.82653,0.147517,0.866224,-0.477383,0.138734,0.873856,-0.46597,-0.261217,-0.963388,0.060406,-0.415001,-0.90943,0.026654,0.20394,0,0,0,G20
0.042781,0.429881,0.958061,1.052353,0.530207,0.448996,0.518244,0.199656,-0.831601,0.145859,0.870893,-0.46933,0.137052,0.878385,-0.457883,-0.261235,-0.963855,0.052349,-0.416522,-0.908949,0.017901,0.203883,0,0,0,G20
0.046491,0.426601,0.956678,1.051726,0.534513,0.45036,0.521623,0.176441,-0.834732,0.135625,0.863589,-0.485613,0.101643,0.867951,-0.486138,-0.253409,-0.965773,0.055369,-0.407755,-0.912396,0.035623,0.183227,0,0,0,G20
0.046829,0.414983,0.956613,1.051636,0.537003,0.448341,0.533204,0.219877,-0.816913,0.127895,0.885445,-0.4468,0.092478,0.884386,-0.457503,-0.245665,-0.969337,0.005911,-0.427245,-0.90396,-0.017812,0.181538,0,0,0,G20
0.026816,0.480089,0.990497,1.039141,0.538225,0.465879,0.317984,0.28253,-0.905021,-0.178078,0.871994,-0.455977,0.00326,0.835561,-0.549388,-0.284223,-0.958108,0.035305,-0.425546,-0.903854,-0.044263,0.342308,0,0,0,G21
0.026749,0.454128,0.990604,1.039197,0.392948,0.343441,0.42961,-0.025522,-0.902654,-0.074077,0.863333,-0.499168,0.075643,0.781333,-0.619514,-0.353235,-0.832712,0.426399,-0.607794,-0.676118,0.416474,0.343237,0,0,0,G21
0.026786,0.460665,0.990543,1.039167,0.408906,0.341607,0.436808,-0.022665,-0.899269,-0.082918,0.866609,-0.49205,0.067815,0.788154,-0.61173,-0.34749,-0.857144,0.380203,-0.663944,-0.638976,0.388444,0.34272,0,0,0,G21
0.026801,0.491545,0.990521,1.039155,0.422694,0.347357,0.409195,-0.000395,-0.912447,-0.06742,0.869833,-0.488717,0.08183,0.789437,-0.608353,-0.370692,-0.862166,0.345336,-0.70533,-0.614288,0.353779,0.342522,0,0,0,G21
0.026807,0.504484,0.990511,1.03915,0.448791,0.367485,0.418789,0.001553,-0.908082,-0.07979,0.875693,-0.476231,0.070586,0.799264,-0.59682,-0.380023,-0.880837,0.282327,-0.689315,-0.660626,0.297352,0.342436,0,0,0,G21
0.026811,0.517327,0.990505,1.039146,0.468858,0.396366,0.503431,0.02063,-0.863789,-0.082737,0.868428,-0.488863,0.082822,0.800559,-0.593504,-0.339239,-0.885554,0.317349,-0.571056,-0.77172,0.279898,0.342382,0,0,0,G21
0.026813,0.530812,0.990502,1.039144,0.525753,0.435157,0.486781,0.061264,-0.871373,-0.103021,0.88588,-0.452332,0.063772,0.826133,-0.559856,-0.380867,-0.91558,0.129048,-0.595071,-0.797546,0.099048,0.34235,0,0,0,G21
0.026814,0.434273,0.9905,1.039143,0.551994,0.462671,0.481794,0.172281,-0.859182,-0.140518,0.868999,-0.474441,0.041725,0.825438,-0.562948,-0.319025,-0.94697,-0.038356,-0.483557,-0.873144,-0.06158,0.342332,0,0,0,G21
0.026814,0.43218,0.990499,1.039142,0.545657,0.464417,0.469395,0.191667,-0.861935,-0.137282,0.875764,-0.462807,0.04578,0.83369,-0.550332,-0.314487,-0.949186,-0.012029,-0.47122,-0.878876,-0.074354,0.342329,0,0,0,G21
0.026815,0.452987,0.990498,1.039142,0.546305,0.46669,0.359687,0.274261,-0.891855,-0.117961,0.904175,-0.410552,0.063738,0.862954,-0.501246,-0.340627,-0.936763,-0.080305,-0.480447,-0.867638,-0.127962,0.342319,0,0,0,G21
0.012296,0.528776,1.087947,1.128937,1.031001,0.544541,0.420904,-0.233164,-0.876627,-0.311386,0.53915,-0.782532,-0.072485,0.634313,-0.769671,0.104592,-0.133389,-0.985529,-0.42139,-0.883886,0.202919,0.384661,0.699627,0,0,G22
0.011419,0.515497,1.110007,1.154817,1.02055,0.604553,0.419467,-0.07384,-0.904763,-0.121763,0.831991,-0.541263,0.215638,0.767771,-0.603347,-0.067532,0.003323,-0.997712,-0.64525,-0.712783,-0.274941,0.463353,0.722375,0,0,G22
0.012288,0.527142,1.084927,1.125943,1.033384,0.555319,0.427037,-0.234702,-0.873244,-0.313138,0.537514,-0.782958,-0.082671,0.636723,-0.766648,0.116202,-0.108031,-0.987333,-0.41343,-0.895511,0.164727,0.379182,0.692376,0,0,G22
0.01773,0.498985,1.013554,1.052846,0.673801,0.557669,0.373954,-0.101262,-0.921903,-0.161445,0.717103,-0.678011,0.235896,0.654534,-0.718288,-0.446447,-0.862929,-0.236725,-0.596939,-0.766329,-0.237493,0.508477,0,0,0,G22
0.012277,0.549863,1.091353,1.132814,1.030056,0.553071,0.513039,-0.227082,-0.827783,-0.316905,0.537405,-0.781516,-0.07514,0.636557,-0.767561,0.10718,-0.147473,-0.983242,-0.399305,-0.900379,0.172838,0.38884,0.714201,0,0,G22
0.012492,0.557359,1.084629,1.125956,1.027974,0.55736,0.474402,-0.232093,-0.849162,-0.30943,0.545255,-0.77907,-0.07403,0.642792,-0.762455,0.100706,-0.101927,-0.989681,-0.404972,-0.903744,0.138725,0.38334,0.685621,0,0,G22
0.01246,0.567042,1.085876,1.12704,1.028412,0.554233,0.471943,-0.231835,-0.850601,-0.305722,0.549594,-0.777484,-0.070052,0.648429,-0.758045,0.104188,-0.104436,-0.989059,-0.408958,-0.900823,0.145844,0.383706,0.69194,0,0,G22
0.012416,0.565456,1.087431,1.128724,1.029697,0.554233,0.469974,-0.23117,-0.851871,-0.305289,0.55088,-0.776743,-0.069575,0.653149,-0.754026,0.105042,-0.113942,-0.987919,-0.407436,-0.901028,0.148811,0.384642,0.70235,0,0,G22
0.012377,0.550151,1.087395,1.128929,1.02988,0.551226,0.45306,-0.227987,-0.861835,-0.308471,0.551548,-0.77501,-0.073549,0.648312,-0.757814,0.10456,-0.118136,-0.987477,-0.409298,-0.8976,0.163676,0.382883,0.701002,0,0,G22
0.012311,0.540771,1.088114,1.129409,1.030708,0.542536,0.441285,-0.231097,-0.867099,-0.311586,0.547476,-0.776649,-0.074013,0.641394,-0.763633,0.10332,-0.127733,-0.986412,-0.418106,-0.885186,0.20404,0.383886,0.701859,0,0,G22
1,0.618589,1,0.437827,0.411701,0.36629,-0.420473,0.653014,-0.629901,-0.796395,0.456493,-0.396697,-0.290129,-0.892881,0.344366,-0.366973,-0.831921,0.416218,-0.482161,-0.55728,0.675988,0,0,0,0,G23
1,0.619789,1,0.453007,0.425115,0.37126,-0.413601,0.648414,-0.639135,-0.793095,0.461617,-0.397379,-0.344572,-0.885245,0.312428,-0.415915,-0.83125,0.368832,-0.525764,-0.527063,0.667665,0,0,0,0,G23
