% 1. Title: Leap Database
%
% 2. Sources :
% (a)Creator : NIH and Binghamton FRI 2016
% (b)Date : Fall 2016
%
@RELATION asd

@ATTRIBUTE fingerDirection1x NUMERIC
@ATTRIBUTE fingerDirection1y NUMERIC
@ATTRIBUTE fingerDirection1z NUMERIC
@ATTRIBUTE fingerDirection2x NUMERIC
@ATTRIBUTE fingerDirection2y NUMERIC
@ATTRIBUTE fingerDirection2z NUMERIC
@ATTRIBUTE fingerDirection3x NUMERIC
@ATTRIBUTE fingerDirection3y NUMERIC
@ATTRIBUTE fingerDirection3z NUMERIC
@ATTRIBUTE fingerDirection4x NUMERIC
@ATTRIBUTE fingerDirection4y NUMERIC
@ATTRIBUTE fingerDirection4z NUMERIC
@ATTRIBUTE fingerDirection5x NUMERIC
@ATTRIBUTE fingerDirection5y NUMERIC
@ATTRIBUTE fingerDirection5z NUMERIC
@ATTRIBUTE fingertip1x NUMERIC
@ATTRIBUTE fingertip1y NUMERIC
@ATTRIBUTE fingertip1z NUMERIC
@ATTRIBUTE fingertip2x NUMERIC
@ATTRIBUTE fingertip2y NUMERIC
@ATTRIBUTE fingertip2z NUMERIC
@ATTRIBUTE fingertip3x NUMERIC
@ATTRIBUTE fingertip3y NUMERIC
@ATTRIBUTE fingertip3z NUMERIC
@ATTRIBUTE fingertip4x NUMERIC
@ATTRIBUTE fingertip4y NUMERIC
@ATTRIBUTE fingertip4z NUMERIC
@ATTRIBUTE fingertip5x NUMERIC
@ATTRIBUTE fingertip5y NUMERIC
@ATTRIBUTE fingertip5z NUMERIC
@ATTRIBUTE stableFingertip1x NUMERIC
@ATTRIBUTE stableFingertip1y NUMERIC
@ATTRIBUTE stableFingertip1z NUMERIC
@ATTRIBUTE stableFingertip2x NUMERIC
@ATTRIBUTE stableFingertip2y NUMERIC
@ATTRIBUTE stableFingertip2z NUMERIC
@ATTRIBUTE stableFingertip3x NUMERIC
@ATTRIBUTE stableFingertip3y NUMERIC
@ATTRIBUTE stableFingertip3z NUMERIC
@ATTRIBUTE stableFingertip4x NUMERIC
@ATTRIBUTE stableFingertip4y NUMERIC
@ATTRIBUTE stableFingertip4z NUMERIC
@ATTRIBUTE stableFingertip5x NUMERIC
@ATTRIBUTE stableFingertip5y NUMERIC
@ATTRIBUTE stableFingertip5z NUMERIC
@ATTRIBUTE extendedFinger1 NUMERIC
@ATTRIBUTE extendedFinger2 NUMERIC
@ATTRIBUTE extendedFinger3 NUMERIC
@ATTRIBUTE extendedFinger4 NUMERIC
@ATTRIBUTE extendedFinger5 NUMERIC
@ATTRIBUTE pinchStrength NUMERIC
@ATTRIBUTE grabStrength NUMERIC
@ATTRIBUTE palmPositionX NUMERIC
@ATTRIBUTE palmPositionY NUMERIC
@ATTRIBUTE palmPositionZ NUMERIC
@ATTRIBUTE stablePalmPositionX NUMERIC
@ATTRIBUTE stablePalmPositionY NUMERIC
@ATTRIBUTE stablePalmPositionZ NUMERIC
@ATTRIBUTE scaleFactor NUMERIC
@ATTRIBUTE frontMostFinger NUMERIC
@ATTRIBUTE class {G01,G02,G03,G04,G05,G06,G07,G08,G09,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25}

@DATA
-0.924427, 0.263399, -0.275783, -0.692512, 0.2504, -0.676555, -0.932696, -0.145371, 0.330069, -0.933646, -0.154111, 0.323349, -0.944527, 0.057242, 0.323408, -24.1864, 210.942, 21.3661, -9.18583, 245.204, -62.2443, -26.3359, 209.724, -22.6425, -18.7791, 183.531, -28.6362, -1.93491, 176.244, -27.9598, -12.6761, 216.126, 31.9944, 0.363633, 248.397, -59.4434, -19.9742, 213.045, -21.0454, -12.2119, 190.236, -29.0742, 5.15722, 185.539, -29.3634, 0, 1, 0, 0, 0, 0.241719, 0.15864, 44.2027, 194.029, -2.01828, 50.4109, 197.553, 2.01096, 1.41225, 1, G03
-0.926979, 0.251278, -0.278511, -0.635661, 0.28352, -0.718019, -0.919926, -0.163966, 0.356161, -0.924713, -0.169902, 0.340647, -0.938065, 0.0391549, 0.34424, -25.8542, 212.851, 21.0985, -8.82577, 249.439, -65.0803, -27.8958, 211.394, -21.0563, -19.8885, 184.981, -28.015, -3.16351, 178.016, -27.3665, -13.6437, 215.58, 30.9089, -1.54198, 247.856, -59.9639, -20.5554, 212.976, -21.5428, -12.8981, 189.587, -29.4636, 4.25945, 184.363, -29.6007, 0, 1, 0, 0, 0, 0.291914, 0.0216279, 42.8005, 196.473, -2.26914, 48.2145, 196.653, 0.697073, 1.44276, 1, G03
-0.923523, 0.270612, -0.2718, -0.627926, 0.296158, -0.719722, -0.917986, -0.162228, 0.361916, -0.920263, -0.168185, 0.353311, -0.943516, 0.0420834, 0.328644, -25.5468, 213.101, 20.7021, -8.25932, 250.774, -65.3749, -27.0576, 212.671, -21.3065, -19.6221, 186.058, -27.8518, -3.30983, 178.517, -28.6199, -13.6721, 215.571, 30.88, -1.98135, 248.165, -60.4548, -20.6515, 212.993, -21.5879, -13.1488, 189.459, -29.5483, 4.12151, 184.239, -29.6257, 0, 1, 0, 0, 0, 0.293985, 0.0230391, 42.6274, 196.865, -2.64799, 47.5836, 196.666, 0.334949, 1.44817, 1, G03
-0.915655, 0.302476, -0.264734, -0.658476, 0.297821, -0.691167, -0.91906, -0.158264, 0.360945, -0.921153, -0.164141, 0.352896, -0.932714, 0.0377209, 0.358639, -24.8786, 211.328, 20.1354, -9.34419, 249.873, -63.4481, -26.9338, 212.174, -21.2167, -19.5587, 185.434, -28.302, -3.01623, 177.602, -28.1048, -13.6721, 215.571, 30.88, -2.39738, 248.354, -60.7236, -20.7439, 213.014, -21.6418, -13.5309, 189.272, -29.7074, 3.85427, 183.973, -29.7053, 0, 1, 0, 0, 0, 0.306454, 0.0705307, 42.6346, 195.318, -2.95521, 47.1362, 196.612, 0.0460684, 1.43078, 1, G03
-0.915488, 0.297858, -0.270484, -0.670933, 0.266587, -0.691939, -0.906672, -0.185141, 0.379036, -0.917148, -0.174399, 0.358363, -0.931411, 0.0163669, 0.363602, -26.3003, 210.557, 18.9501, -11.3249, 247.624, -64.4972, -28.153, 209.734, -20.9239, -20.22, 184.343, -28.165, -3.60189, 175.875, -27.7871, -13.6721, 215.571, 30.88, -3.10669, 248.314, -60.989, -21.1189, 212.961, -21.7747, -13.9194, 188.999, -29.8546, 3.38006, 183.417, -29.8009, 0, 1, 0, 0, 0, 0.344993, 0.102603, 41.612, 195.472, -3.21382, 46.6443, 196.487, -0.261853, 1.42044, 1, G03
-0.917953, 0.29416, -0.266142, -0.688536, 0.260617, -0.676754, -0.918684, -0.17084, 0.356137, -0.917195, -0.181916, 0.354485, -0.93076, 0.0127872, 0.365406, -30.2155, 211.701, 19.1579, -16.158, 248.721, -63.5304, -32.9756, 212.065, -21.7662, -24.9894, 184.904, -28.0873, -7.96981, 177.293, -27.5642, -13.6721, 215.571, 30.88, -6.31015, 248.071, -61.5032, -22.6762, 213.005, -22.259, -15.1484, 188.508, -30.1357, 1.83934, 182.294, -30.0012, 0, 1, 0, 0, 0, 0.316079, 0.13872, 37.7179, 196.861, -3.36156, 44.2262, 196.321, -1.25499, 1.42554, 1, G03
-0.916301, 0.296112, -0.26965, -0.695302, 0.257339, -0.671068, -0.883625, -0.226203, 0.409925, -0.911012, -0.194777, 0.363483, -0.92848, -0.00614885, 0.371331, -32.6937, 212.75, 18.7181, -19.4196, 249.458, -63.55, -36.0749, 208.99, -18.4244, -28.0261, 185.14, -27.2974, -10.8481, 177.46, -27.2311, -13.6721, 215.571, 30.88, -9.55638, 248.302, -61.7724, -24.1074, 212.961, -22.5806, -16.8832, 188.092, -30.3385, 0.108012, 181.524, -30.1366, 0, 1, 0, 0, 0, 0.40921, 0.135968, 35.3224, 197.786, -3.69642, 42.0508, 196.541, -1.93039, 1.41746, 1, G03
-0.918369, 0.296565, -0.262007, -0.639085, 0.291832, -0.711621, -0.881153, -0.23094, 0.412597, -0.905115, -0.199903, 0.37524, -0.931681, -0.00159656, 0.363274, -33.9266, 214.898, 19.7733, -18.2154, 253.088, -65.6778, -37.465, 209.727, -18.0722, -29.3525, 186.159, -26.0201, -12.2439, 179.319, -26.8348, -13.6721, 215.571, 30.88, -11.4751, 249.367, -62.2202, -24.8706, 212.864, -22.5438, -18.1663, 187.991, -30.383, -0.42259, 181.413, -30.2041, 0, 1, 0, 0, 0, 0.386709, 0.0331265, 34.0911, 199.627, -3.18367, 40.4807, 196.981, -2.31407, 1.45236, 1, G03
-0.919557, 0.296016, -0.258436, -0.66686, 0.285787, -0.688204, -0.861093, -0.237162, 0.449747, -0.889537, -0.206391, 0.407585, -0.920379, -0.00190629, 0.391023, -34.7545, 214.623, 19.7392, -20.6921, 252.547, -64.3948, -38.257, 209.492, -15.4773, -30.691, 184.576, -24.1561, -13.7717, 179.065, -25.6245, -13.6721, 215.571, 30.88, -12.2898, 249.881, -62.4579, -25.0579, 212.845, -22.5116, -18.7828, 187.894, -30.2642, -1.01153, 181.352, -30.1835, 0, 1, 0, 0, 0, 0.457668, 0.0541771, 33.2443, 199.285, -3.46246, 39.3324, 197.395, -2.50759, 1.44647, 1, G03
-0.916942, 0.303421, -0.259138, -0.669389, 0.317284, -0.671751, -0.913223, -0.176124, 0.367428, -0.918748, -0.189089, 0.346624, -0.930379, 0.0171949, 0.366195, -33.8098, 216.375, 21.3664, -19.265, 256.678, -61.0157, -37.785, 216.237, -18.4228, -29.9691, 188.266, -26.6417, -13.072, 182.304, -25.8096, -13.6721, 215.571, 30.88, -12.8534, 250.51, -62.2388, -26.3635, 213.238, -22.3482, -19.3821, 187.878, -30.1734, -1.9368, 181.427, -30.0546, 0, 1, 0, 0, 0, 0.344161, 0.0733589, 33.9991, 200.776, -1.92605, 38.8869, 197.575, -2.5503, 1.45224, 1, G03
-0.0180548, -0.594752, -0.803707, -0.129052, -0.000490009, -0.991638, 0.159344, -0.640007, 0.751665, 0.0688052, -0.611906, 0.787932, -0.0742609, -0.64224, 0.762898, -1.39476, 133.885, 18.029, -21.7369, 193.719, -65.5786, 12.918, 136.629, 22.3169, 28.6944, 143.741, 27.0507, 40.4678, 154.797, 24.5892, -3.97597, 132.106, 21.3183, -20.0588, 192.117, -61.9624, 15.7725, 125.831, 27.9946, 31.6038, 131.375, 34.457, 43.2101, 143.838, 29.1096, 0, 1, 0, 0, 0, 1, 0, 16.0513, 189.581, 25.1874, 18.3077, 186.174, 27.0098, 1.04058, 1, G04
-0.0253431, -0.601626, -0.798376, -0.133087, 0.0153738, -0.990985, 0.152837, -0.640906, 0.75225, 0.0618927, -0.615886, 0.7854, -0.0795512, -0.634062, 0.76918, -1.36746, 139.208, 18.5845, -22.0278, 200.534, -64.9107, 12.2314, 142.754, 21.7852, 28.1662, 149.612, 26.3105, 40.2707, 160.714, 24.6941, -4.81885, 134.767, 20.7894, -21.8816, 197.493, -62.1855, 14.6036, 129.757, 25.2543, 30.4431, 135.893, 31.0142, 42.1253, 148.327, 26.5149, 0, 1, 0, 0, 0, 1, 0, 16.0048, 195.008, 25.6081, 16.5694, 190.024, 25.7594, 1.03854, 1, G04
-0.0366547, -0.607803, -0.793242, -0.133784, 0.00893643, -0.99097, 0.146939, -0.629645, 0.762861, 0.0576107, -0.60323, 0.795483, -0.0815949, -0.625704, 0.775781, -1.82866, 139.751, 18.9307, -21.8083, 201.152, -64.4408, 11.9585, 144.127, 22.7496, 27.9959, 150.92, 27.1254, 40.2932, 161.757, 25.1413, -4.93325, 135.778, 20.8649, -21.8015, 198.444, -61.9877, 14.2916, 131.037, 24.6024, 30.1945, 137.111, 30.3015, 41.93, 149.529, 26.0333, 0, 1, 0, 0, 0, 1, 0, 16.244, 195.909, 26.0754, 16.4877, 191.122, 25.7688, 1.03817, 1, G04
-0.0436085, -0.625965, -0.778631, -0.136838, -0.0138573, -0.990497, 0.140452, -0.583018, 0.800227, 0.0547413, -0.558428, 0.827745, -0.0834844, -0.590805, 0.802483, -2.28618, 138.861, 19.8699, -21.8479, 199.282, -63.75, 11.3031, 146.096, 25.0576, 27.5656, 152.643, 28.8646, 40.2042, 162.751, 26.1636, -5.01877, 136.324, 20.9876, -21.7612, 198.726, -61.7877, 14.1932, 131.421, 24.483, 30.107, 137.525, 30.1268, 41.8514, 150.015, 25.8778, 0, 1, 0, 0, 0, 1, 0, 16.378, 195.893, 26.9067, 16.4817, 191.403, 25.827, 1.03349, 1, G04
-0.0692788, -0.636082, -0.768505, -0.145325, -0.0235113, -0.989105, 0.156794, -0.518305, 0.840699, 0.07636, -0.471049, 0.878796, -0.0533042, -0.517794, 0.853843, -4.55959, 139.574, 21.1659, -24.6444, 199.396, -62.6626, 9.97555, 149.97, 27.6642, 26.4697, 157.133, 32.4081, 39.1046, 166.424, 28.7263, -5.26949, 136.887, 21.2572, -21.9463, 198.967, -61.4658, 13.8982, 132.543, 24.3057, 29.7437, 139.2, 29.7039, 41.6039, 151.492, 25.6103, 0, 1, 0, 0, 0, 1, 0, 14.3665, 197.215, 27.738, 16.3025, 192.274, 26.0906, 1.04472, 1, G04
-0.0362094, -0.62312, -0.781288, -0.153532, -0.0186572, -0.987968, 0.178436, -0.48154, 0.858067, 0.0959909, -0.450012, 0.887849, -0.0303148, -0.491578, 0.870306, -5.47849, 141.488, 21.9456, -26.5428, 200.546, -62.4821, 10.1836, 152.222, 28.532, 26.4045, 159.352, 32.3713, 38.875, 168.811, 28.8129, -5.80399, 137.662, 21.7109, -23.0273, 199.435, -60.7938, 13.6136, 133.691, 24.3304, 29.5218, 140.254, 29.647, 41.3107, 152.965, 25.5871, 0, 1, 0, 0, 0, 1, 0, 13.3368, 198.062, 27.4358, 15.7233, 193.369, 26.4003, 1.05404, 1, G04
-0.0459184, -0.601047, -0.797893, -0.159919, -0.0299819, -0.986675, 0.198444, -0.464589, 0.863005, 0.114007, -0.435063, 0.893153, -0.0140707, -0.484957, 0.874425, -6.55548, 140.136, 21.8756, -27.9934, 198.734, -61.1135, 10.0454, 151.912, 29.0283, 26.2284, 159.026, 32.6987, 38.5646, 168.132, 28.8806, -6.64222, 138.601, 22.3229, -23.3973, 199.542, -60.5466, 13.2213, 135.306, 24.3924, 29.1341, 142.121, 29.553, 40.9036, 154.978, 25.5668, 0, 1, 0, 0, 0, 0.993019, 0, 12.6987, 196.221, 28.1379, 15.3772, 193.865, 26.6027, 1.05166, 1, G04
-0.0672221, -0.58544, -0.807924, -0.173128, -0.00604981, -0.984881, 0.226116, -0.434884, 0.871635, 0.136883, -0.398396, 0.906942, 0.0216767, -0.428104, 0.90347, -6.4048, 143.135, 21.8764, -28.7237, 203.121, -60.3798, 11.7776, 155.61, 29.947, 27.7563, 163.12, 33.8403, 40.0368, 172.371, 30.5536, -7.41832, 139.548, 22.8406, -24.7022, 200.354, -59.6076, 12.8993, 137.542, 24.5686, 28.8465, 144.484, 29.5535, 40.7018, 156.664, 25.5561, 0, 1, 0, 0, 0, 0.944399, 0, 13.2809, 198.781, 28.0338, 14.9763, 194.584, 26.8734, 1.06916, 1, G04
-0.0514596, -0.588038, -0.807195, -0.16339, -0.0229322, -0.986295, 0.218646, -0.439673, 0.871138, 0.121363, -0.415084, 0.901652, -0.000596171, -0.455573, 0.890198, -5.83829, 143.892, 22.6563, -27.4227, 203.363, -59.312, 11.4873, 156.147, 31.6144, 27.3046, 163.085, 34.9332, 39.6707, 172.071, 31.2042, -7.93108, 140.86, 23.2739, -25.4971, 201.516, -58.9162, 12.6446, 139.546, 24.8029, 28.6298, 146.407, 29.6337, 40.5475, 158.196, 25.7316, 0, 1, 0, 0, 0, 0.968652, 0, 13.6844, 199.627, 29.4486, 14.6895, 195.438, 27.0969, 1.05911, 1, G04
-0.0656275, -0.595896, -0.800375, -0.168358, -0.0449396, -0.984701, 0.220031, -0.464807, 0.857637, 0.122668, -0.446045, 0.886564, 0.00313231, -0.45962, 0.88811, -6.67709, 142.347, 22.9939, -28.3121, 200.452, -59.019, 10.6272, 153.984, 30.84, 26.5357, 160.7, 33.8168, 39.1188, 170.343, 31.2061, -8.25384, 141.479, 23.649, -25.9942, 201.832, -58.1494, 12.5187, 140.234, 24.9412, 28.4516, 147.477, 29.7117, 40.3051, 159.939, 26.0338, 0, 1, 0, 0, 0, 0.982157, 0, 13.2687, 198.38, 29.5755, 14.5034, 195.972, 27.462, 1.05113, 1, G04
0.347624, -0.371172, -0.86104, 0.189657, -0.715891, 0.67196, 0.057125, -0.71807, 0.693622, -0.0386922, -0.695016, 0.717952, -0.443983, -0.570517, 0.690933, 14.6503, 156.91, -22.9167, -14.7422, 176.581, 1.50471, -3.76703, 171.833, -0.666371, 13.0017, 168.363, 5.59168, 22.107, 177.606, 2.86551, 15.3915, 149.463, -25.1036, -13.6251, 172.351, -3.81463, -2.484, 167.043, -6.17387, 14.0206, 161.76, -2.17924, 24.5282, 171.538, -3.40876, 0, 0, 0, 0, 0, 0.961271, 1, 11.7047, 210.604, 11.5991, 13.6453, 205.442, 9.09364, 0.439665, 0, G05
0.342865, -0.372304, -0.862458, 0.211564, -0.716324, 0.664921, 0.0782907, -0.718031, 0.691594, -0.0143042, -0.691031, 0.722684, -0.417409, -0.588979, 0.692006, 14.0283, 156.412, -21.7294, -15.5147, 176.169, 2.06536, -4.40548, 171.676, -0.174624, 12.6657, 168.328, 6.45599, 21.7455, 177.495, 3.08178, 15.2563, 149.862, -24.8009, -13.9896, 172.882, -3.54032, -2.764, 167.501, -5.99184, 13.9724, 161.922, -2.07357, 24.4899, 171.654, -3.35091, 0, 0, 0, 0, 0, 0.964073, 1, 10.5827, 210.544, 12.2704, 13.4499, 205.823, 9.31462, 0.442651, 0, G05
0.353142, -0.378579, -0.855552, 0.2065, -0.710436, 0.672784, 0.0742673, -0.709073, 0.701213, -0.0208279, -0.688535, 0.724904, -0.431643, -0.583474, 0.687926, 15.8444, 156.216, -20.0061, -14.1707, 176.464, 3.62552, -3.03305, 171.962, 1.56285, 13.8773, 168.415, 7.83488, 22.9288, 177.522, 4.25924, 15.1504, 150.347, -24.3109, -14.0662, 173.042, -3.38337, -2.85114, 167.714, -5.83054, 13.9227, 162.218, -1.82485, 24.4472, 171.868, -3.21878, 0, 0, 0, 0, 0, 0.968319, 1, 12.0659, 210.64, 13.546, 13.3555, 206.065, 9.50336, 0.441878, 0, G05
0.351291, -0.375391, -0.857716, 0.191018, -0.737132, 0.648188, 0.0510912, -0.727564, 0.684135, -0.0372878, -0.69275, 0.720213, -0.440193, -0.588678, 0.678004, 14.8554, 154.735, -21.6207, -14.8523, 174.701, 1.02974, -3.75098, 170.154, -0.670466, 13.3087, 166.492, 6.67285, 22.6318, 175.423, 3.23194, 14.9308, 151.103, -23.258, -14.2162, 173.142, -3.19218, -3.03373, 167.909, -5.62044, 13.8045, 162.71, -1.20323, 24.3475, 172.241, -2.82982, 0, 0, 0, 0, 0, 0.963789, 1, 11.8333, 208.687, 12.6432, 13.1541, 206.39, 9.96417, 0.443984, 0, G05
0.357125, -0.386523, -0.85033, 0.191535, -0.730465, 0.655542, 0.0492807, -0.721076, 0.691101, -0.0367277, -0.680763, 0.731583, -0.4356, -0.579634, 0.688678, 14.1663, 153.248, -20.6849, -15.8718, 173.127, 1.39415, -4.78705, 168.584, -0.265819, 12.3681, 165.17, 7.49702, 21.7317, 174.04, 4.02621, 14.8806, 151.226, -23.1158, -14.2614, 173.157, -3.17573, -3.08986, 167.946, -5.59251, 13.7743, 162.772, -1.12662, 24.313, 172.305, -2.76054, 0, 0, 0, 0, 0, 0.965163, 1, 10.7281, 207.45, 12.7639, 13.0853, 206.462, 10.0702, 0.445045, 0, G05
0.351235, -0.395033, -0.848871, 0.190863, -0.728845, 0.657538, 0.0466331, -0.728382, 0.683583, -0.0511129, -0.719177, 0.692945, -0.423039, -0.592187, 0.685822, 12.8317, 151.384, -19.2016, -17.2771, 171.267, 2.29994, -6.28383, 166.525, 0.0948761, 10.9667, 167.312, 2.1528, 22.8431, 174.943, 2.09781, 14.4931, 151.492, -22.2604, -14.8371, 172.895, -2.88636, -3.70128, 167.788, -5.26112, 13.6245, 162.898, -0.914652, 24.0505, 172.413, -2.40189, 0, 0, 0, 0, 0, 1, 1, 9.4329, 205.672, 13.7081, 12.5546, 206.437, 10.5404, 0.438595, 0, G05
0.333393, -0.356498, -0.872788, 0.208436, -0.741043, 0.638287, 0.0688578, -0.746874, 0.661391, -0.0276603, -0.738187, 0.674028, -0.418419, -0.607367, 0.6753, 12.9152, 158.442, -20.1301, -16.5929, 175.736, 3.55425, -5.59629, 171.038, 0.839426, 11.7102, 172.076, 2.56249, 23.4163, 180.223, 2.21746, 13.7991, 152.74, -20.8609, -15.1971, 172.953, -2.56332, -4.14614, 167.946, -4.95215, 13.2283, 163.895, -0.983492, 24.0501, 173.353, -2.22964, 0, 0, 0, 0, 0, 1, 1, 9.96412, 210.054, 15.1907, 12.2884, 206.625, 10.9984, 0.436457, 0, G05
0.350406, -0.377052, -0.857349, 0.193273, -0.723401, 0.662825, 0.0507865, -0.731339, 0.680121, -0.0524353, -0.733985, 0.677139, -0.430185, -0.598968, 0.67541, 12.7255, 159.791, -19.0891, -16.6281, 178.749, 4.22705, -5.77402, 173.683, 1.81052, 11.25, 174.852, 2.69894, 23.1946, 182.769, 2.76613, 13.3255, 154.41, -19.8207, -15.6142, 173.786, -2.01052, -4.55478, 168.731, -4.52258, 12.7273, 165.951, -1.01988, 24.0361, 174.554, -2.0638, 0, 0, 0, 0, 0, 1, 1, 9.85383, 213.036, 15.0702, 11.8143, 207.846, 11.9386, 0.435831, 0, G05
0.347238, -0.379246, -0.85767, 0.195116, -0.724766, 0.66079, 0.0521986, -0.729218, 0.682287, -0.0500555, -0.730756, 0.680801, -0.427111, -0.59492, 0.680916, 11.7977, 160.257, -18.8745, -17.4735, 178.944, 4.26346, -6.57266, 173.929, 2.02167, 10.482, 175.104, 3.0009, 22.4186, 183.075, 3.09483, 13.1832, 154.783, -19.5732, -15.8186, 174.199, -1.77769, -4.74757, 169.098, -4.33121, 12.565, 166.498, -1.01161, 24.0101, 174.786, -2.01873, 0, 0, 0, 0, 0, 1, 1, 9.03056, 213.371, 15.1812, 11.6094, 208.325, 12.2195, 0.435512, 0, G05
0.338926, -0.370407, -0.864828, 0.212108, -0.722352, 0.658193, 0.0714904, -0.730942, 0.678684, -0.0178064, -0.703847, 0.710129, -0.427157, -0.600698, 0.675795, 12.1796, 160.564, -18.9251, -17.1829, 178.486, 4.92848, -6.26952, 173.578, 2.3688, 11.2398, 174.976, 5.14727, 22.4442, 183.152, 2.65849, 12.9432, 155.38, -19.1885, -16.098, 174.66, -1.49699, -5.0285, 169.557, -4.07457, 12.3904, 167.017, -1.00328, 23.9051, 175.582, -1.8969, 0, 0, 0, 0, 0, 1, 1, 9.07031, 213.196, 15.4206, 11.3827, 208.748, 12.4639, 0.440557, 0, G05
-0.483662, -0.330956, -0.810271, 0.447693, -0.826842, 0.340446, -0.0999037, -0.106472, -0.989284, -0.16707, -0.109495, -0.979846, -0.211758, -0.0676794, -0.974976, -22.0531, 160.102, 5.00905, -4.30344, 149.727, 7.03851, -11.3575, 204.562, -81.1972, 3.73624, 208.653, -77.9742, 23.1817, 212.542, -61.0535, -20.1422, 157.954, -3.08968, -10.4636, 152.996, -22.616, -11.3296, 208.951, -77.6538, 4.13335, 211.709, -74.5162, 24.0218, 214.345, -57.795, 0, 0, 1, 1, 1, 0.996596, 0, 9.26649, 205.954, 22.9363, 9.79198, 207.755, 20.4282, 1.29571, 2, G06
-0.48527, -0.325315, -0.811593, 0.4513, -0.826416, 0.336698, -0.102187, -0.116905, -0.987872, -0.16903, -0.110159, -0.979436, -0.211647, -0.0547889, -0.975809, -22.1863, 161.085, 5.26125, -4.16894, 150.62, 7.19327, -11.6469, 204.951, -80.6019, 3.51677, 209.657, -77.4222, 23.1422, 214.342, -60.5689, -20.5126, 158.231, -2.14929, -10.4349, 152.988, -22.4382, -11.3173, 208.725, -77.6324, 4.13901, 211.557, -74.4867, 24.0081, 214.302, -57.7681, 0, 0, 1, 1, 1, 0.989344, 0, 9.2453, 206.713, 23.3981, 9.74615, 207.647, 20.6047, 1.29636, 2, G06
-0.48811, -0.322048, -0.811193, 0.449626, -0.839496, 0.305094, -0.103113, -0.112489, -0.988288, -0.173962, -0.121313, -0.977252, -0.221574, -0.0818738, -0.9717, -22.2259, 161.307, 5.77647, -4.41308, 150.467, 6.40121, -11.4596, 205.53, -80.0294, 3.36269, 209.089, -76.6936, 22.7627, 212.949, -59.8164, -20.6255, 158.331, -1.85802, -10.3343, 152.969, -21.8095, -11.3104, 208.563, -77.5674, 4.13391, 211.49, -74.4401, 23.9731, 214.262, -57.6624, 0, 0, 1, 1, 1, 0.984663, 0, 9.54418, 206.894, 23.9398, 9.73103, 207.619, 20.7152, 1.28387, 2, G06
-0.488973, -0.290431, -0.822529, 0.426051, -0.879363, 0.212605, -0.101012, -0.092134, -0.99061, -0.169348, -0.108857, -0.979526, -0.216442, -0.0534316, -0.974832, -22.1363, 163.905, 5.91701, -4.81793, 150.513, 2.52483, -10.4132, 208.299, -79.0698, 4.5846, 211.09, -75.6021, 23.9132, 216.012, -58.6884, -21.0585, 158.929, -0.569937, -10.332, 152.968, -21.7949, -11.1693, 208.462, -77.3252, 4.20486, 211.454, -74.2964, 24.0515, 214.379, -57.4261, 0, 0, 1, 1, 1, 0.932772, 0, 10.4228, 207.703, 24.9727, 9.75227, 207.607, 20.857, 1.27033, 2, G06
-0.492532, -0.285929, -0.821984, 0.429628, -0.878793, 0.207707, -0.103222, -0.0910131, -0.990486, -0.167443, -0.10455, -0.980322, -0.214689, -0.055766, -0.975089, -22.7014, 164.777, 5.9516, -4.76377, 151.233, 2.58351, -10.8394, 209.181, -78.7456, 4.48762, 212.339, -75.3675, 23.7741, 216.81, -58.4476, -21.4608, 159.57, 0.477015, -10.1867, 152.968, -20.9249, -11.0896, 208.546, -77.1322, 4.27496, 211.527, -74.1049, 24.0961, 214.578, -57.2382, 0, 0, 1, 1, 1, 0.91992, 0, 10.2526, 208.465, 25.2325, 9.79004, 207.644, 21.128, 1.27039, 2, G06
-0.492729, -0.292917, -0.8194, 0.422755, -0.884704, 0.196409, -0.106301, -0.108474, -0.988399, -0.171077, -0.131658, -0.976421, -0.218248, -0.0754275, -0.972974, -23.0533, 163.873, 5.90638, -5.35461, 150.731, 2.34746, -11.3019, 207.495, -78.5867, 3.99415, 209.91, -75.0861, 23.3297, 215.197, -58.3693, -22.0933, 160.462, 2.01879, -10.0722, 152.967, -20.2058, -11.0099, 208.525, -76.7507, 4.38677, 211.408, -73.5977, 24.1335, 214.768, -56.893, 0, 0, 1, 1, 1, 0.930198, 0, 9.99368, 208.377, 25.2038, 9.83403, 207.736, 21.6004, 1.25951, 2, G06
-0.495406, -0.295368, -0.816903, 0.412456, -0.897037, 0.158758, -0.112837, -0.134497, -0.984469, -0.176616, -0.149917, -0.972796, -0.222198, -0.0934059, -0.970517, -23.3365, 163.828, 5.986, -6.03125, 150.692, 0.658618, -12.1944, 206.046, -78.1801, 3.21939, 209.163, -74.6888, 22.7685, 214.779, -58.1184, -22.5704, 161.04, 3.05943, -10.053, 152.965, -20.046, -11.0661, 208.366, -76.3989, 4.37199, 211.216, -73.2069, 24.0952, 214.876, -56.5943, 0, 0, 1, 1, 1, 0.920819, 0, 9.73165, 208.859, 25.2536, 9.83619, 207.845, 22.044, 1.24318, 2, G06
